file,template_id,name,family,cwe_matches,confidence_score
http/exposures/tokens/zoho/zoho-webhook-token.yaml,zoho-webhook-token,Zoho Webhook Disclosure,exposure,CWE-201;CWE-522,7
http/miscellaneous/htaccess-config.yaml,htaccess-config,HTaccess config file,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/aem/aem-custom-script.yaml,aem-custom-script,Adobe AEM Custom Scripts Exposure,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/aem/aem-secrets.yaml,aem-secrets,AEM Secrets - Sensitive Information Disclosure,exposure,CWE-200;CWE-552,7
http/misconfiguration/aem/aem-setpreferences-xss.yaml,aem-setpreferences-xss,Adobe Experience Manager - Cross-Site Scripting,xss,CWE-79;CWE-80,7
http/misconfiguration/aem/aem-sling-userinfo.yaml,aem-sling-userinfo,Adobe AEM Sling User Info Servlet Exposure,exposure,CWE-201;CWE-359,7
http/misconfiguration/aem/aem-userinfo-servlet.yaml,aem-userinfo-servlet,AEM UserInfo Servlet Credentials Exposure,exposure,CWE-201;CWE-359,7
http/misconfiguration/aem/aem-xss-childlist-selector.yaml,aem-xss-childlist-selector,Adobe Experience Manager - Cross-Site Scripting,xss,CWE-79;CWE-83,7
http/misconfiguration/aem/crxde-lite.yaml,crxde-lite,CRXDE Lite - Exposure,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/akamai/akamai-arl-xss.yaml,akamai-arl-xss,Open Akamai ARL - Cross-Site Scripting,xss,CWE-79;CWE-83,7
http/misconfiguration/apache-struts-showcase.yaml,apache-struts-showcase,Apache Struts - ShowCase Application Exposure,exposure,CWE-219;CWE-552,7
http/misconfiguration/apache/apache-hbase-unauth.yaml,apache-hbase-unauth,Apache Hbase Unauth,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/bitbucket-public-repository.yaml,bitbucket-public-repository,Atlassian Bitbucket Public Repository Exposure,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/browserconfig-xml.yaml,browserconfig-xml,"Browser Configuration ""browserconfig.xml"" Exposure",exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/buildpath-file-disclosure.yaml,buildpath-file-disclosure,.buildpath - File Disclosure,exposure,CWE-219;CWE-552,7
http/misconfiguration/cakephp-debugkit-exposure.yaml,cakephp-debugkit-exposure,CakePHP - Debug Kit Toolbar Exposure,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/cloud-metadata.yaml,cloud-metadata,GCP/AWS Metadata Disclosure,exposure,CWE-201;CWE-213,7
http/misconfiguration/cobbler-exposed-directory.yaml,cobbler-exposed-directory,Exposed Cobbler Directories,exposure,CWE-548;CWE-552,7
http/misconfiguration/corebos-htaccess.yaml,corebos-htaccess,CoreBos - .htaccess File Exposure,exposure,CWE-219;CWE-552,7
http/misconfiguration/dlink-n300-backup.yaml,dlink-n300-backup,DSL-124 Wireless N300 ADSL2+ - Backup File Disclosure,exposure,CWE-552;CWE-922,7
http/misconfiguration/drupal/drupal-source-code-disclosure.yaml,drupal-source-code-disclosure,Drupal - Source Code Disclosure,exposure,CWE-219;CWE-260;CWE-552,7
http/misconfiguration/ecology-info-leak.yaml,ecology-info-leak,Ecology - Information Exposure,exposure,CWE-260;CWE-538,7
http/misconfiguration/envoy-metadata-disclosure.yaml,envoy-metadata-disclosure,Envoy Proxy - Metadata Disclosure,exposure,CWE-201;CWE-213,7
http/misconfiguration/eslint-ignore-exposure.yaml,eslint-ignore-exposure,Eslint Ignore File Exposure,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/everything-listing.yaml,everything-listing,Everything Server Exposure,exposure,CWE-548;CWE-552,7
http/misconfiguration/fastly-debug-headers.yaml,fastly-debug-headers,Fastly CDN Debug Headers Exposure,exposure,CWE-201;CWE-213,7
http/misconfiguration/gitlist-disclosure.yaml,gitlist-disclosure,GitList Disclosure,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/glpi-directory-listing.yaml,glpi-directory-listing,GLPI - Directory Listing and Session Exposure,exposure,CWE-548;CWE-552,7
http/misconfiguration/gocd/gocd-cruise-configuration.yaml,gocd-cruise-configuration,GoCd Cruise Configuration disclosure,exposure,CWE-312;CWE-522,7
http/misconfiguration/google-calendar-exposure.yaml,google-calendar-exposure,Google Calendar - Exposure,exposure,CWE-213;CWE-359,7
http/misconfiguration/graphql/graphql-field-suggestion.yaml,graphql-field-suggestion,GraphQL Field Suggestion Information Disclosure,exposure,CWE-209;CWE-213,7
http/misconfiguration/graphql/graphql-voyager.yaml,graphql-voyager,GraphQL Voyager - Exposed,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/hfs-exposure.yaml,hfs-exposure,HFS Panel - Exposure,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/ibm-friendly-path-exposure.yaml,ibm-friendly-path-exposure,IBM Websphere Friendly Path Exposure,exposure,CWE-213;CWE-552,7
http/misconfiguration/ibm/ibm-cloud-bucket-exposure.yaml,ibm-cloud-bucket-exposure,IBM Cloud Object Storage - Bucket Exposure,exposure,CWE-548;CWE-552,7
http/misconfiguration/installer/akeeba-installer.yaml,akeeba-installer,Akeeba Backup Installer - Exposure,exposure,CWE-219;CWE-552,7
http/misconfiguration/installer/blesta-installer.yaml,blesta-installer,Blesta Installer Exposure,exposure,CWE-219;CWE-552,7
http/misconfiguration/installer/clipbucket-installer.yaml,clipbucket-installer,ClipBucket Installer - Exposure,exposure,CWE-219;CWE-552,7
http/misconfiguration/installer/easy-viserlabs-installer.yaml,easy-viserlabs-installer,Easy Installer by ViserLab - Exposure,exposure,CWE-219;CWE-552,7
http/misconfiguration/installer/easy-wi-installer.yaml,easy-wi-installer,Easy-WI Installation Page - Exposure,exposure,CWE-219;CWE-552,7
http/misconfiguration/installer/glpi-installer.yaml,glpi-installer,GLPI Installation Page - Exposure,exposure,CWE-219;CWE-552,7
http/misconfiguration/installer/openemr-setup-installer.yaml,openemr-setup-installer,OpenEMR Setup Installation Page - Exposure,exposure,CWE-219;CWE-552,7
http/misconfiguration/installer/processwire-installer.yaml,processwire-installer,ProcessWire 3.x Installer Exposure,exposure,CWE-219;CWE-552,7
http/misconfiguration/installer/subrion-installer.yaml,subrion-installer,Subrion CMS Web Installer - Exposure,exposure,CWE-219;CWE-552,7
http/misconfiguration/installer/ubersmith-installer.yaml,ubersmith-installer,Ubersmith Setup Page - Exposure,exposure,CWE-219;CWE-552,7
http/misconfiguration/installer/xbackbone-installer.yaml,xbackbone-installer,XBackBone Installer - Exposure,exposure,CWE-219;CWE-552,7
http/misconfiguration/jenkins/jenkins-users-exposure.yaml,jenkins-users-exposure,Jenkins Users - Exposure,exposure,CWE-201;CWE-359,7
http/misconfiguration/joomla-fpd.yaml,joomla-fpd,Joomla! - Full Path Disclosure,exposure,CWE-201;CWE-209,7
http/misconfiguration/kanboard-database-exposure.yaml,kanboard-database-exposure,Kanboard - SQLite Database Exposure,exposure,CWE-219;CWE-922,7
http/misconfiguration/laravel-sessions-exposure.yaml,laravel-sessions-exposure,Laravel Sessions Folder Exposure,exposure,CWE-548;CWE-552;CWE-922,7
http/misconfiguration/mamp-phpinfo-exposure.yaml,mamp-phpinfo-exposure,MAMP - PHP Info Exposure,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/microsoft/ms-front-page-misconfig.yaml,ms-front-page-misconfig,Microsoft FrontPage Configuration - Exposure,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/mysql-history.yaml,mysql-history,Mysql History - File Disclosure,exposure,CWE-219;CWE-312;CWE-538,7
http/misconfiguration/openbmcs/openbmcs-secret-disclosure.yaml,openbmcs-secret-disclosure,OpenBMCS 2.4 - Information Disclosure,exposure,CWE-538;CWE-548,7
http/misconfiguration/openstack-config.yaml,openstack-config,Openstack - Infomation Disclosure,exposure,CWE-201;CWE-213,7
http/misconfiguration/perforce-repository.yaml,perforce-repository,Perforce Repository Disclosure,exposure,CWE-219;CWE-552;CWE-922,7
http/misconfiguration/php/php-composer-binary.yaml,php-composer-binary,PHP Composer Binary - Exposure,exposure,CWE-219;CWE-552,7
http/misconfiguration/phpnow-works.yaml,phpnow-works,PHPnow works - Exposure,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/private-key-exposure.yaml,private-key-exposure,Private key exposure via helper detector,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/renovate-config-exposure.yaml,renovate-config-exposure,Renovate Configuration Exposure,exposure,CWE-219;CWE-538;CWE-922,7
http/misconfiguration/root-path-disclosure.yaml,root-path-disclosure,ROOT - Path Disclosure,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/s3-username-disclosure.yaml,s3-username-disclosure,x-amz-meta-s3cmd-attrs Header Username Disclosure,exposure,CWE-359;CWE-538;CWE-922,7
http/misconfiguration/sendmail-forward-exposure.yaml,sendmail-forward-exposure,Sendmail .forward File - Exposure,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/service-pwd.yaml,service-pwd,service.pwd - Sensitive Information Disclosure,exposure,CWE-260;CWE-538;CWE-922,7
http/misconfiguration/sitecore-lfi.yaml,sitecore-lfi,Sitecore 9.3 - Webroot File Read,lfi_traversal,CWE-22;CWE-73,7
http/misconfiguration/springboot/springboot-logfile.yaml,springboot-logfile,Detects Springboot Logfile Actuator,exposure,CWE-538;CWE-922,7
http/misconfiguration/stylelint-ignore-disclosure.yaml,stylelint-ignore-disclosure,Stylelint - Ignore File Disclosure,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/symfony/symfony-conflicting-misconfig.yaml,symfony-conflicting-misconfig,Symfony Conflicting Headers - Information Disclosure,exposure,CWE-209;CWE-213,7
http/misconfiguration/tcpconfig.yaml,tcpconfig,Rockwell Automation TCP/IP Configuration Information - Detect,exposure,CWE-219;CWE-538,7
http/misconfiguration/titannit-web-exposure.yaml,titannit-web-exposure,TitanNit Web Control - Exposure,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/tomcat-cookie-exposed.yaml,tomcat-cookie-exposed,Tomcat Cookie Exposed,exposure,CWE-200;CWE-539,7
http/misconfiguration/typo3-composer.yaml,typo3-composer,Typo3 composer.json Exposure,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/vercel-source-exposure.yaml,vercel-source-exposure,Vercel Source Code Exposure,exposure,CWE-219;CWE-922,7
http/misconfiguration/vscode-slnx-sqlite-disclosure.yaml,vscode-slnx-sqlite-disclosure,Visual Studio Code - Slnx.SQLite File Disclosure,exposure,CWE-219;CWE-552,7
http/misconfiguration/woodwing-git.yaml,woodwing-git,Woodwing Studio Server - Git Config,exposure,CWE-219;CWE-260;CWE-312,7
http/misconfiguration/woodwing-phpinfo.yaml,woodwing-phpinfo,Woodwing Studio Server - Phpinfo Config,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/wordpress/nextgen-gallery-pro-error-log.yaml,nextgen-gallery-pro-error-log,WordPress NextGEN Gallery Pro - Error Log Disclosure,exposure,CWE-209;CWE-532;CWE-552,7
http/misconfiguration/wordpress/wordfence-config-disclosure.yaml,wordfence-config-disclosure,WordPress Wordfence - Configuration File Disclosure,exposure,CWE-219;CWE-552,7
http/misconfiguration/wordpress/wordfence-waf-logs-disclosure.yaml,wordfence-waf-logs-disclosure,WordPress Wordfence - WAF Logs and Data Disclosure,exposure,CWE-538;CWE-548;CWE-552,7
http/misconfiguration/wordpress/wordpress-elementor-fpd.yaml,wordpress-elementor-fpd,WordPress Elementor Page Builder - Full Path Disclosure,exposure,CWE-201;CWE-209,7
http/misconfiguration/wordpress/wp-a3-lazy-load-top-fpd.yaml,wp-a3-lazy-load-top-fpd,WordPress a3 Lazy Load - Full Path Disclosure,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/wordpress/wp-advanced-responsive-video-embedder-fpd.yaml,wp-advanced-responsive-video-embedder-fpd,WordPress Advanced Responsive Video Embedder - Full Path Disclosure,exposure,CWE-200;CWE-219;CWE-552,7
http/misconfiguration/wordpress/wp-astra-sites-fpd.yaml,wp-astra-sites-fpd,WordPress Astra Sites - Full Path Disclosure,exposure,CWE-201;CWE-209,7
http/misconfiguration/wordpress/wp-duplicate-page-fpd.yaml,wp-duplicate-page-fpd,WordPress Duplicate Page - Full Path Disclosure,exposure,CWE-201;CWE-209,7
http/misconfiguration/wordpress/wp-h5vp-fpd.yaml,wp-h5vp-fpd,WordPress H5VP Plugin - Full Path Disclosure,exposure,CWE-201;CWE-209,7
http/misconfiguration/wordpress/wp-iwp-client-fpd.yaml,wp-iwp-client-fpd,WordPress Plugin InfiniteWP Client - Full Path Disclosure,exposure,CWE-200;CWE-219;CWE-552,7
